10992,th,\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22
9654,uk,\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439
9654,en,English
9654,it,Italiano
2642,en,English
8916,en,English
19899,en,English
2119,en,English
9641,en,English
294254,en,English
38167,pt,Portugu\u00eas
38167,en,English
38167,it,Italiano
5994,en,English
39514,en,English
39514,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
9563,en,English
547,en,English
1538,es,Espa\u00f1ol
1538,en,English
9334,en,English
9334,th,\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22
11128,en,English
75780,en,English
8914,en,English
13576,en,English
39538,en,English
39538,cn,\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71
39538,zh,\u666e\u901a\u8bdd
10628,en,English
14836,en,English
8645,en,English
8645,fr,Fran\u00e7ais
9509,en,English
9509,es,Espa\u00f1ol
10067,en,English
9384,en,English
9384,ko,\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0
9279,en,English
1487,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
1487,en,English
9422,en,English
77174,en,English
4824,en,English
4824,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
9620,en,English
9302,fr,Fran\u00e7ais
10199,en,English
10771,cn,\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71
10771,en,English
3512,en,English
137094,en,English
274479,es,Espa\u00f1ol
274479,en,English
267860,en,English
8078,en,English
7485,en,English
170687,en,English
6435,en,English
137106,en,English
10040,en,English
6278,en,English
82682,en,English
17610,en,English
22954,en,English
16995,cn,\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71
16995,en,English
16558,en,English
16558,de,Deutsch
16558,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
16558,es,Espa\u00f1ol
9849,en,English
9849,it,Italiano
5820,en,English
16866,en,English
16866,es,Espa\u00f1ol
201,en,English
11775,fr,Fran\u00e7ais
11775,en,English
87825,en,English
12201,en,English
11015,en,English
9932,en,English
13389,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
13389,en,English
13389,es,Espa\u00f1ol
8838,en,English
17332,en,English
4958,en,English
786,en,English
9513,en,English
9513,pt,Portugu\u00eas
11679,en,English
38321,pt,Portugu\u00eas
38321,en,English
38321,th,\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22
14411,cn,\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71
14411,en,English
14411,it,Italiano
8413,en,English
8413,la,Latin
10052,en,English
10052,es,Espa\u00f1ol
9676,en,English
9664,en,English
9664,fr,Fran\u00e7ais
2100,en,English
10384,en,English
137321,en,English
123553,en,English
11260,en,English
9009,en,English
11374,en,English
2309,en,English
8285,en,English
8285,fr,Fran\u00e7ais
8285,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
210860,en,English
2312,en,English
9839,en,English
9839,am,
9839,km,
9839,de,Deutsch
9839,ce,
381902,zh,\u666e\u901a\u8bdd
13922,en,English
13922,ja,\u65e5\u672c\u8a9e
293660,en,English
9713,en,English
190859,en,English
257445,en,English
9007,en,English
9007,zh,\u666e\u901a\u8bdd
9007,es,Espa\u00f1ol
889,en,English
1370,en,English
1370,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
4942,en,English
4942,de,Deutsch
347969,en,English
24438,en,English
24438,it,Italiano
24438,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
24438,es,Espa\u00f1ol
24438,uk,\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439
116741,en,English
35791,en,English
35791,es,Espa\u00f1ol
35791,ja,\u65e5\u672c\u8a9e
72431,en,English
72431,fr,Fran\u00e7ais
72431,de,Deutsch
1813,en,English
1813,fr,Fran\u00e7ais
1813,de,Deutsch
1813,it,Italiano
1813,zh,\u666e\u901a\u8bdd
1813,es,Espa\u00f1ol
87428,en,English
8840,en,English
10589,en,English
71676,en,English
1722,en,English
1722,de,Deutsch
1722,el,\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac
1722,it,Italiano
10022,en,English
10022,ko,\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0
11358,en,English
13,en,English
6477,en,English
6477,es,Espa\u00f1ol
6477,fr,Fran\u00e7ais
6477,ja,\u65e5\u672c\u8a9e
1597,en,English
10530,en,English
1924,en,English
9327,en,English
8488,en,English
10603,en,English
10603,es,Espa\u00f1ol
8273,en,English
109424,en,English
109424,so,Somali
35056,he,\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea
35056,en,English
8839,en,English
156022,en,English
7303,en,English
7303,fr,Fran\u00e7ais
8963,en,English
1402,en,English
1402,cn,\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71
9315,ar,\u0627\u0644\u0639\u0631\u0628\u064a\u0629
9315,de,Deutsch
9315,en,English
9315,fr,Fran\u00e7ais
9315,it,Italiano
9315,ja,\u65e5\u672c\u8a9e
8984,en,English
795,en,English
795,pl,Polski
24,en,English
24,ja,\u65e5\u672c\u8a9e
24,fr,Fran\u00e7ais
11353,en,English
393,en,English
393,zh,\u666e\u901a\u8bdd
393,es,Espa\u00f1ol
393,cn,\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71
9618,en,English
9374,en,English
8584,en,English
8584,zh,\u666e\u901a\u8bdd
8584,es,Espa\u00f1ol
2320,en,English
58224,en,English
1729,en,English
1729,zh,\u666e\u901a\u8bdd
175574,en,English
8077,en,English
8818,en,English
8818,es,Espa\u00f1ol
8195,en,English
8195,fr,Fran\u00e7ais
8195,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
10586,en,English
116149,en,English
80035,en,English
10632,en,English
12117,en,English
1792,en,English
13260,en,English
72197,en,English
3580,en,English
12123,en,English
9566,en,English
9833,it,Italiano
9833,en,English
4517,sv,svenska
4517,en,English
4517,es,Espa\u00f1ol
8202,en,English
16072,en,English
34314,en,English
19724,en,English
145220,de,Deutsch
145220,en,English
14623,en,English
42297,en,English
2841,co,
2841,fr,Fran\u00e7ais
2841,de,Deutsch
802,en,English
10375,en,English
36586,cs,\u010cesk\u00fd
36586,ro,Rom\u00e2n\u0103
36586,en,English
11321,en,English
11321,es,Espa\u00f1ol
70074,en,English
242,en,English
242,it,Italiano
242,de,Deutsch
242,la,Latin
9621,en,English
1819,en,English
8536,en,English
8046,en,English
1717,en,English
479,en,English
479,es,Espa\u00f1ol
479,de,Deutsch
9444,en,English
9444,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
9444,fr,Fran\u00e7ais
824,fr,Fran\u00e7ais
824,es,Espa\u00f1ol
824,en,English
11456,en,English
261023,en,English
3683,en,English
22803,en,English
285923,es,Espa\u00f1ol
285923,en,English
39437,en,English
1950,en,English
640,en,English
640,fr,Fran\u00e7ais
97630,en,English
97630,ar,\u0627\u0644\u0639\u0631\u0628\u064a\u0629
9767,en,English
11631,en,English
11631,el,\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac
32856,en,English
6519,en,English
8741,en,English
8741,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
49520,en,English
1850,en,English
524,en,English
26389,de,Deutsch
26389,en,English
26389,fr,Fran\u00e7ais
26389,zh,\u666e\u901a\u8bdd
11817,en,English
11817,bo,
11817,pa,\u0a2a\u0a70\u0a1c\u0a3e\u0a2c\u0a40
11817,de,Deutsch
2123,en,English
2123,de,Deutsch
9907,en,English
9969,en,English
18239,en,English
18239,it,Italiano
808,en,English
38050,en,English
8367,en,English
9390,en,English
9390,pl,Polski
72105,en,English
2898,en,English
10312,en,English
109443,en,English
2022,en,English
37686,en,English
462,en,English
462,fr,Fran\u00e7ais
9919,en,English
187017,en,English
628,en,English
628,fr,Fran\u00e7ais
10201,et,Eesti
10201,en,English
10201,ko,\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0
302699,en,English
9441,en,English
274167,en,English
224141,en,English
388,en,English
388,sq,shqip
2112,en,English
10329,en,English
10329,fr,Fran\u00e7ais
74465,en,English
13811,en,English
6877,en,English
10320,en,English
50646,en,English
8920,en,English
13673,es,Espa\u00f1ol
13673,en,English
60308,en,English
6950,en,English
6950,ko,\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0
6950,fr,Fran\u00e7ais
225574,en,English
225574,de,Deutsch
13836,en,English
752,en,English
6038,en,English
6038,zh,\u666e\u901a\u8bdd
9975,en,English
11451,en,English
12103,en,English
12103,fr,Fran\u00e7ais
12103,it,Italiano
12103,es,Espa\u00f1ol
60304,en,English
2251,en,English
2251,fr,Fran\u00e7ais
46529,fr,Fran\u00e7ais
46529,en,English
231,ar,\u0627\u0644\u0639\u0631\u0628\u064a\u0629
231,en,English
231,fa,\u0641\u0627\u0631\u0633\u06cc
231,ur,\u0627\u0631\u062f\u0648
231,fr,Fran\u00e7ais
231,zh,\u666e\u901a\u8bdd
300671,ar,\u0627\u0644\u0639\u0631\u0628\u064a\u0629
300671,en,English
228326,en,English
9754,en,English
66,en,English
66,es,Espa\u00f1ol
4421,en,English
2649,cn,\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71
2649,de,Deutsch
2649,en,English
588,en,English
10393,en,English
71552,en,English
9631,en,English
216282,en,English
306,en,English
928,en,English
205587,en,English
6623,en,English
6623,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
6623,sr,Srpski
6623,bs,Bosanski
6623,hr,Hrvatski
1577,en,English
9801,de,Deutsch
9801,th,\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22
9801,en,English
2116,en,English
9624,cs,\u010cesk\u00fd
9624,en,English
14199,en,English
1907,en,English
1907,fr,Fran\u00e7ais
1907,hr,Hrvatski
1907,sv,svenska
1907,th,\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22
4599,en,English
22832,en,English
10390,en,English
9879,en,English
38579,en,English
44603,en,English
44603,fr,Fran\u00e7ais
11892,en,English
9691,en,English
9691,es,Espa\u00f1ol
9691,nl,Nederlands
1248,en,English
1248,de,Deutsch
1248,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
12220,it,Italiano
12220,en,English
72710,en,English
10782,en,English
9573,en,English
9573,es,Espa\u00f1ol
4959,en,English
4959,fr,Fran\u00e7ais
4959,de,Deutsch
4959,it,Italiano
4959,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
10061,en,English
10386,en,English
421,en,English
421,is,\u00cdslenska
421,pt,Portugu\u00eas
421,fr,Fran\u00e7ais
421,tl,
421,de,Deutsch
421,it,Italiano
316152,en,English
316152,de,Deutsch
11615,en,English
11615,es,Espa\u00f1ol
13498,en,English
241554,en,English
2252,en,English
2252,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
2252,tr,T\u00fcrk\u00e7e
2252,uk,\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439
2252,ur,\u0627\u0631\u062f\u0648
11968,en,English
10047,en,English
10047,la,Latin
38319,en,English
69668,en,English
9770,en,English
11212,en,English
11212,fr,Fran\u00e7ais
11212,de,Deutsch
10533,en,English
38363,en,English
9923,en,English
9923,pl,Polski
11863,en,English
18501,en,English
109491,en,English
9275,en,English
329833,en,English
12634,en,English
10416,en,English
47327,en,English
15268,en,English
10796,en,English
9548,en,English
18947,en,English
1900,es,Espa\u00f1ol
1900,en,English
89,de,Deutsch
89,el,\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac
89,en,English
96724,en,English
96724,fr,Fran\u00e7ais
198184,en,English
9481,en,English
4547,en,English
53953,en,English
53953,pl,Polski
6415,en,English
6415,ar,\u0627\u0644\u0639\u0631\u0628\u064a\u0629
181283,en,English
9896,en,English
167,en,English
11232,en,English
11232,fr,Fran\u00e7ais
1636,en,English
1636,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
1636,es,Espa\u00f1ol
2148,en,English
2148,it,Italiano
5176,en,English
260346,en,English
1389,en,English
9894,en,English
7504,hi,\u0939\u093f\u0928\u094d\u0926\u0940
8592,en,English
913,en,English
11091,en,English
1368,en,English
593,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
5393,en,English
9095,en,English
8874,en,English
8874,fr,Fran\u00e7ais
8874,it,Italiano
11467,en,English
320,en,English
199,en,English
20533,en,English
10684,en,English
1624,en,English
325789,en,English
325789,es,Espa\u00f1ol
113464,en,English
888,en,English
82675,en,English
82675,tr,T\u00fcrk\u00e7e
82675,ar,\u0627\u0644\u0639\u0631\u0628\u064a\u0629
4256,en,English
1493,en,English
1493,es,Espa\u00f1ol
1493,fr,Fran\u00e7ais
1493,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
88751,en,English
88751,is,\u00cdslenska
88751,it,Italiano
11130,en,English
9944,en,English
10731,en,English
7350,en,English
9869,en,English
4379,cs,\u010cesk\u00fd
4379,en,English
4379,pt,Portugu\u00eas
146233,en,English
2034,en,English
2034,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
2034,es,Espa\u00f1ol
2034,ko,\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0
926,en,English
4248,en,English
64328,en,English
36647,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
36647,en,English
7214,en,English
1537,en,English
9360,en,English
6282,en,English
508,en,English
508,fr,Fran\u00e7ais
508,pt,Portugu\u00eas
9487,en,English
768,en,English
768,hu,Magyar
768,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
2636,en,English
10478,en,English
27983,en,English
9981,en,English
9981,it,Italiano
7453,en,English
15045,en,English
7737,en,English
232672,en,English
17379,en,English
17379,fr,Fran\u00e7ais
8987,en,English
11359,en,English
82525,en,English
9759,en,English
9486,ja,\u65e5\u672c\u8a9e
9486,en,English
9486,fr,Fran\u00e7ais
9906,en,English
841,en,English
841,it,Italiano
4688,en,English
4148,en,English
2207,en,English
9381,en,English
9381,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
9625,en,English
9304,en,English
20856,en,English
5955,en,English
9899,en,English
9826,en,English
21355,en,English
21355,es,Espa\u00f1ol
10858,en,English
11439,en,English
9457,ko,\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0
9457,en,English
12412,de,Deutsch
12412,it,Italiano
12412,en,English
1494,zh,\u666e\u901a\u8bdd
13184,th,\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22
13184,en,English
2185,en,English
6639,en,English
38153,en,English
38153,hu,Magyar
58233,de,Deutsch
58233,cn,\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71
58233,en,English
58233,zh,\u666e\u901a\u8bdd
58233,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
116977,en,English
68734,en,English
68734,fa,\u0641\u0627\u0631\u0633\u06cc
5503,en,English
27573,en,English
819,en,English
1369,en,English
1369,vi,Ti\u1ebfng Vi\u1ec7t
9623,en,English
10895,en,English
10935,en,English
10935,fr,Fran\u00e7ais
10935,de,Deutsch
10935,pl,Polski
10935,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
834,en,English
834,fr,Fran\u00e7ais
834,hu,Magyar
228066,en,English
711,en,English
10468,en,English
10027,en,English
10027,de,Deutsch
10027,es,Espa\u00f1ol
11812,en,English
37233,en,English
37950,en,English
27582,en,English
64688,en,English
509,en,English
509,es,Espa\u00f1ol
7443,en,English
5966,en,English
11066,fr,Fran\u00e7ais
11066,en,English
136795,en,English
136795,es,Espa\u00f1ol
136795,bg,\u0431\u044a\u043b\u0433\u0430\u0440\u0441\u043a\u0438 \u0435\u0437\u0438\u043a
8095,en,English
8095,pt,Portugu\u00eas
87826,en,English
11560,en,English
11560,es,Espa\u00f1ol
25189,en,English
2637,en,English
18480,cs,\u010cesk\u00fd
18480,en,English
18480,de,Deutsch
709,en,English
709,es,Espa\u00f1ol
49730,en,English
2749,cs,\u010cesk\u00fd
2749,en,English
2749,el,\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac
2749,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
9607,en,English
1830,ar,\u0627\u0644\u0639\u0631\u0628\u064a\u0629
1830,de,Deutsch
1830,en,English
1830,fr,Fran\u00e7ais
1830,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
1830,es,Espa\u00f1ol
1830,uk,\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439
1830,tr,T\u00fcrk\u00e7e
79,zh,\u666e\u901a\u8bdd
54054,en,English
228967,ko,\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0
228967,en,English
46528,en,English
46528,th,\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22
27936,fr,Fran\u00e7ais
65,en,English
280391,en,English
280391,fr,Fran\u00e7ais
9476,en,English
10610,en,English
745,la,Latin
745,es,Espa\u00f1ol
745,en,English
49527,en,English
73937,en,English
1885,en,English
168672,en,English
18240,en,English
10398,en,English
165,en,English
240832,zh,\u666e\u901a\u8bdd
240832,en,English
240832,fr,Fran\u00e7ais
240832,es,Espa\u00f1ol
240832,ko,\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0
216015,en,English
12279,en,English
1645,en,English
11007,en,English
193756,en,English
11287,en,English
259693,en,English
37799,en,English
10184,en,English
4257,en,English
4234,en,English
196,en,English
257091,en,English
6114,la,Latin
6114,ro,Rom\u00e2n\u0103
6114,bg,\u0431\u044a\u043b\u0433\u0430\u0440\u0441\u043a\u0438 \u0435\u0437\u0438\u043a
6114,el,\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac
6114,en,English
24803,en,English
24803,fr,Fran\u00e7ais
1213,en,English
1213,it,Italiano
100042,en,English
9036,en,English
257211,en,English
323675,en,English
9361,en,English
9361,fr,Fran\u00e7ais
1677,en,English
187,en,English
7461,es,Espa\u00f1ol
7461,en,English
16538,en,English
9889,en,English
820,en,English
820,es,Espa\u00f1ol
11565,en,English
6073,en,English
6073,es,Espa\u00f1ol
16996,en,English
193610,en,English
19912,en,English
296098,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
296098,en,English
296098,de,Deutsch
8007,cs,\u010cesk\u00fd
8007,en,English
8007,es,Espa\u00f1ol
8007,sh,
32823,en,English
4380,en,English
11551,en,English
11551,fr,Fran\u00e7ais
11551,hu,Magyar
11551,es,Espa\u00f1ol
10336,en,English
11362,en,English
50348,en,English
48138,en,English
48138,de,Deutsch
48138,tr,T\u00fcrk\u00e7e
48138,ar,\u0627\u0644\u0639\u0631\u0628\u064a\u0629
1124,en,English
227159,en,English
68179,en,English
1579,en,English
708,en,English
708,ar,\u0627\u0644\u0639\u0631\u0628\u064a\u0629
708,fr,Fran\u00e7ais
708,de,Deutsch
708,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
708,cs,\u010cesk\u00fd
708,sk,Sloven\u010dina
34851,en,English
34851,es,Espa\u00f1ol
34851,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
9930,en,English
1586,en,English
2044,en,English
9913,en,English
71864,en,English
71864,es,Espa\u00f1ol
10761,en,English
10761,fr,Fran\u00e7ais
10761,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
209451,en,English
11975,en,English
4970,en,English
11831,en,English
11831,es,Espa\u00f1ol
9096,en,English
440,en,English
11011,en,English
11011,la,Latin
10641,en,English
11172,en,English
39513,en,English
82687,en,English
41446,en,English
8224,en,English
10537,en,English
225886,en,English
10385,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
55779,en,English
55779,cn,\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71
10154,en,English
10647,en,English
11431,en,English
11431,pl,Polski
11431,pt,Portugu\u00eas
8457,en,English
188161,en,English
8850,en,English
64685,en,English
38357,en,English
38357,uk,\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439
10060,en,English
11398,en,English
1833,en,English
10391,en,English
8970,en,English
9306,en,English
11370,en,English
11370,hu,Magyar
12184,en,English
1921,en,English
1683,es,Espa\u00f1ol
1683,en,English
203,en,English
203,it,Italiano
11858,en,English
11858,es,Espa\u00f1ol
62835,en,English
62835,es,Espa\u00f1ol
18937,en,English
13536,en,English
15556,en,English
10718,en,English
11062,en,English
10802,en,English
1887,en,English
1887,fr,Fran\u00e7ais
1887,la,Latin
6071,en,English
10461,en,English
80278,en,English
80278,es,Espa\u00f1ol
80278,sv,svenska
80278,th,\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22
12704,en,English
10315,en,English
16643,en,English
2687,en,English
194,fr,Fran\u00e7ais
194,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
11025,en,English
8849,en,English
78698,en,English
30943,en,English
9544,en,English
9544,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
24418,en,English
7288,en,English
14655,en,English
24575,en,English
10366,en,English
19898,en,English
19898,vi,Ti\u1ebfng Vi\u1ec7t
19898,de,Deutsch
4965,en,English
15074,en,English
56715,en,English
56715,fr,Fran\u00e7ais
1272,en,English
72358,en,English
20542,en,English
20542,pl,Polski
266396,es,Espa\u00f1ol
266396,en,English
9978,en,English
8271,en,English
8271,es,Espa\u00f1ol
10428,en,English
10428,it,Italiano
10428,ja,\u65e5\u672c\u8a9e
10428,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
5353,en,English
5353,hu,Magyar
5353,sh,
11934,en,English
14392,zh,\u666e\u901a\u8bdd
19495,en,English
19495,kk,\u049b\u0430\u0437\u0430\u049b
19495,ro,Rom\u00e2n\u0103
110415,en,English
110415,fr,Fran\u00e7ais
110415,ja,\u65e5\u672c\u8a9e
110415,ko,\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0
77459,fr,Fran\u00e7ais
26486,en,English
9495,en,English
256040,ml,
256040,te,\u0c24\u0c46\u0c32\u0c41\u0c17\u0c41
256040,hi,\u0939\u093f\u0928\u094d\u0926\u0940
256040,ta,\u0ba4\u0bae\u0bbf\u0bb4\u0bcd
24420,en,English
1257,en,English
62214,en,English
16320,en,English
16320,zh,\u666e\u901a\u8bdd
8842,en,English
9531,en,English
9531,it,Italiano
9531,es,Espa\u00f1ol
9531,th,\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22
64807,en,English
12289,zh,\u666e\u901a\u8bdd
12289,th,\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22
11529,en,English
20943,en,English
9099,en,English
9488,en,English
193,en,English
44865,cn,\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71
44865,ja,\u65e5\u672c\u8a9e
44865,zh,\u666e\u901a\u8bdd
55787,en,English
55787,pl,Polski
257932,cn,\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71
257932,en,English
257932,zh,\u666e\u901a\u8bdd
257932,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
10400,en,English
1957,en,English
10833,en,English
10833,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
256961,en,English
5852,en,English
12312,en,English
622,en,English
622,fr,Fran\u00e7ais
622,la,Latin
622,pl,Polski
622,pt,Portugu\u00eas
622,es,Espa\u00f1ol
11306,en,English
12508,en,English
25793,en,English
25793,it,Italiano
10534,da,Dansk
10534,en,English
10534,fr,Fran\u00e7ais
10534,de,Deutsch
1091,en,English
1091,no,Norsk
87421,en,English
10871,en,English
13503,en,English
13600,en,English
68722,en,English
14324,en,English
14324,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
14325,en,English
299687,en,English
312221,en,English
23168,en,English
76494,en,English
4944,en,English
10488,en,English
96721,en,English
96721,de,Deutsch
96721,it,Italiano
96721,fr,Fran\u00e7ais
334,en,English
334,fr,Fran\u00e7ais
334,de,Deutsch
23742,en,English
23742,es,Espa\u00f1ol
259694,en,English
62837,en,English
8966,en,English
8470,en,English
8470,es,Espa\u00f1ol
11001,en,English
138832,en,English
16911,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
2163,en,English
36670,en,English
36670,fr,Fran\u00e7ais
36670,ar,\u0627\u0644\u0639\u0631\u0628\u064a\u0629
36670,es,Espa\u00f1ol
23048,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
23048,en,English
227735,en,English
2155,en,English
8409,en,English
8409,es,Espa\u00f1ol
222936,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
222936,en,English
31908,en,English
10219,de,Deutsch
10219,ja,\u65e5\u672c\u8a9e
10219,en,English
48171,en,English
48171,it,Italiano
48171,hu,Magyar
48171,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
48171,la,Latin
48171,cy,Cymraeg
782,en,English
782,eo,Esperanto
75531,en,English
11802,en,English
9776,en,English
18785,en,English
365222,cn,\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71
365222,en,English
365222,zh,\u666e\u901a\u8bdd
365222,th,\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22
817,de,Deutsch
817,en,English
268,en,English
268,fr,Fran\u00e7ais
45054,en,English
943,en,English
22881,en,English
10054,es,Espa\u00f1ol
10054,en,English
51540,en,English
44264,en,English
350,en,English
350,fr,Fran\u00e7ais
152,en,English
109431,en,English
1598,en,English
8065,en,English
271718,en,English
11638,fr,Fran\u00e7ais
11638,en,English
11638,pl,Polski
11638,pt,Portugu\u00eas
409,de,Deutsch
409,it,Italiano
409,ar,\u0627\u0644\u0639\u0631\u0628\u064a\u0629
409,en,English
2118,en,English
11459,en,English
10806,en,English
9348,en,English
377,en,English
8843,en,English
9313,en,English
39486,en,English
1273,en,English
13920,en,English
50544,en,English
325133,en,English
140823,en,English
1883,ar,\u0627\u0644\u0639\u0631\u0628\u064a\u0629
1883,en,English
89492,en,English
22949,en,English
22949,uk,\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439
12437,en,English
2959,en,English
9957,en,English
9957,es,Espa\u00f1ol
11648,en,English
11648,hy,
9366,ja,\u65e5\u672c\u8a9e
9366,en,English
9366,it,Italiano
1576,en,English
609,en,English
5516,en,English
5516,vi,Ti\u1ebfng Vi\u1ec7t
13051,en,English
13051,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
13051,es,Espa\u00f1ol
49530,en,English
34806,en,English
49022,en,English
11469,en,English
23479,en,English
23479,es,Espa\u00f1ol
11667,en,English
11667,ja,\u65e5\u672c\u8a9e
423,en,English
423,de,Deutsch
423,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
2447,en,English
2447,pt,Portugu\u00eas
10066,en,English
10066,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
2288,en,English
88794,en,English
13515,en,English
11979,en,English
169,en,English
8090,en,English
11622,la,Latin
11622,en,English
11622,fr,Fran\u00e7ais
11622,de,Deutsch
3604,en,English
9541,en,English
94348,en,English
94348,de,Deutsch
8197,en,English
336004,en,English
35019,en,English
10410,en,English
10410,it,Italiano
10410,la,Latin
8836,en,English
14442,en,English
321741,en,English
59965,en,English
14175,en,English
11004,en,English
11918,en,English
98357,en,English
10012,en,English
49526,zh,\u666e\u901a\u8bdd
49526,en,English
268920,es,Espa\u00f1ol
268920,en,English
9093,en,English
119283,en,English
11823,en,English
35169,en,English
118957,en,English
849,en,English
4515,en,English
18886,en,English
6575,en,English
6440,en,English
13496,en,English
18320,en,English
18320,hu,Magyar
22787,en,English
22787,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
8967,en,English
37498,en,English
37498,it,Italiano
144336,en,English
9616,en,English
13056,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
13056,en,English
14113,en,English
285783,fr,Fran\u00e7ais
285783,en,English
49478,en,English
49478,zh,\u666e\u901a\u8bdd
9726,en,English
9726,fr,Fran\u00e7ais
9726,ru,P\u0443\u0441\u0441\u043a\u0438\u0439
20763,en,English
